country,year,sex,age,population,foreign_exch_reserve,GPD_per_cap,Unemployment,Inflation_rate,Life_length_expectancy,GINI,ARMS_export,ARMS_import,Corruption_perception,Temperature_JAN,Temperature_JUL,suicides_no
France,2012,male,55-74 years,6408537,1.85E+11,40874.70351,9.40019989,1.954195316,81.96829268,33.1,1010000000,91000000,71,5.14496,18.6308,1939
France,2012,male,75+ years,2168819,1.85E+11,40874.70351,9.40019989,1.954195316,81.96829268,33.1,1010000000,91000000,71,5.14496,18.6308,1415
France,2013,female,15-24 years,3728182,1.45E+11,42592.93409,9.920599937,0.863715498,82.2195122,32.5,1468000000,107000000,71,3.49116,21.5357,116
France,2013,female,25-34 years,3972053,1.45E+11,42592.93409,9.920599937,0.863715498,82.2195122,32.5,1468000000,107000000,71,3.49116,21.5357,160
France,2013,female,35-54 years,8632938,1.45E+11,42592.93409,9.920599937,0.863715498,82.2195122,32.5,1468000000,107000000,71,3.49116,21.5357,846
France,2013,female,5-14 years,3849484,1.45E+11,42592.93409,9.920599937,0.863715498,82.2195122,32.5,1468000000,107000000,71,3.49116,21.5357,11
France,2013,female,55-74 years,7157766,1.45E+11,42592.93409,9.920599937,0.863715498,82.2195122,32.5,1468000000,107000000,71,3.49116,21.5357,816
France,2013,female,75+ years,3642541,1.45E+11,42592.93409,9.920599937,0.863715498,82.2195122,32.5,1468000000,107000000,71,3.49116,21.5357,426
France,2013,male,15-24 years,3849077,1.45E+11,42592.93409,9.920599937,0.863715498,82.2195122,32.5,1468000000,107000000,71,3.49116,21.5357,310
France,2013,male,25-34 years,3873724,1.45E+11,42592.93409,9.920599937,0.863715498,82.2195122,32.5,1468000000,107000000,71,3.49116,21.5357,700
France,2013,male,35-54 years,8444516,1.45E+11,42592.93409,9.920599937,0.863715498,82.2195122,32.5,1468000000,107000000,71,3.49116,21.5357,2852
France,2013,male,5-14 years,4032157,1.45E+11,42592.93409,9.920599937,0.863715498,82.2195122,32.5,1468000000,107000000,71,3.49116,21.5357,18
France,2013,male,55-74 years,6526578,1.45E+11,42592.93409,9.920599937,0.863715498,82.2195122,32.5,1468000000,107000000,71,3.49116,21.5357,2003
France,2013,male,75+ years,2201053,1.45E+11,42592.93409,9.920599937,0.863715498,82.2195122,32.5,1468000000,107000000,71,3.49116,21.5357,1342
France,2014,female,15-24 years,3711936,1.44E+11,43011.2631,10.29220009,0.507758823,82.7195122,32.3,1627000000,17000000,69,6.32828,19.3381,92
France,2014,female,25-34 years,3985618,1.44E+11,43011.2631,10.29220009,0.507758823,82.7195122,32.3,1627000000,17000000,69,6.32828,19.3381,170
France,2014,female,35-54 years,8608404,1.44E+11,43011.2631,10.29220009,0.507758823,82.7195122,32.3,1627000000,17000000,69,6.32828,19.3381,778
France,2014,female,5-14 years,3878553,1.44E+11,43011.2631,10.29220009,0.507758823,82.7195122,32.3,1627000000,17000000,69,6.32828,19.3381,12
France,2014,female,55-74 years,7300857,1.44E+11,43011.2631,10.29220009,0.507758823,82.7195122,32.3,1627000000,17000000,69,6.32828,19.3381,744
France,2014,female,75+ years,3677450,1.44E+11,43011.2631,10.29220009,0.507758823,82.7195122,32.3,1627000000,17000000,69,6.32828,19.3381,424
France,2014,male,15-24 years,3841223,1.44E+11,43011.2631,10.29220009,0.507758823,82.7195122,32.3,1627000000,17000000,69,6.32828,19.3381,282
France,2014,male,25-34 years,3877350,1.44E+11,43011.2631,10.29220009,0.507758823,82.7195122,32.3,1627000000,17000000,69,6.32828,19.3381,680
France,2014,male,35-54 years,8426009,1.44E+11,43011.2631,10.29220009,0.507758823,82.7195122,32.3,1627000000,17000000,69,6.32828,19.3381,2536
France,2014,male,5-14 years,4069116,1.44E+11,43011.2631,10.29220009,0.507758823,82.7195122,32.3,1627000000,17000000,69,6.32828,19.3381,14
France,2014,male,55-74 years,6655516,1.44E+11,43011.2631,10.29220009,0.507758823,82.7195122,32.3,1627000000,17000000,69,6.32828,19.3381,1825
France,2014,male,75+ years,2243922,1.44E+11,43011.2631,10.29220009,0.507758823,82.7195122,32.3,1627000000,17000000,69,6.32828,19.3381,1324
Greece,1981,female,15-24 years,701700,2553564856,5380.267683,3.420000076,24.50606684,73.9694878,,,968000000,,3.04856,22.3304,10
Greece,1981,female,25-34 years,659500,2553564856,5380.267683,3.420000076,24.50606684,73.9694878,,,968000000,,3.04856,22.3304,18
Greece,1981,female,35-54 years,1333100,2553564856,5380.267683,3.420000076,24.50606684,73.9694878,,,968000000,,3.04856,22.3304,27
Greece,1981,female,5-14 years,707200,2553564856,5380.267683,3.420000076,24.50606684,73.9694878,,,968000000,,3.04856,22.3304,3
Greece,1981,female,55-74 years,917000,2553564856,5380.267683,3.420000076,24.50606684,73.9694878,,,968000000,,3.04856,22.3304,29
Greece,1981,female,75+ years,284400,2553564856,5380.267683,3.420000076,24.50606684,73.9694878,,,968000000,,3.04856,22.3304,15
Greece,1981,male,15-24 years,731900,2553564856,5380.267683,3.420000076,24.50606684,73.9694878,,,968000000,,3.04856,22.3304,23
Greece,1981,male,25-34 years,668400,2553564856,5380.267683,3.420000076,24.50606684,73.9694878,,,968000000,,3.04856,22.3304,38
Greece,1981,male,35-54 years,1244100,2553564856,5380.267683,3.420000076,24.50606684,73.9694878,,,968000000,,3.04856,22.3304,67
Greece,1981,male,5-14 years,755700,2553564856,5380.267683,3.420000076,24.50606684,73.9694878,,,968000000,,3.04856,22.3304,1
Greece,1981,male,55-74 years,805000,2553564856,5380.267683,3.420000076,24.50606684,73.9694878,,,968000000,,3.04856,22.3304,66
Greece,1981,male,75+ years,205500,2553564856,5380.267683,3.420000076,24.50606684,73.9694878,,,968000000,,3.04856,22.3304,25
Greece,1982,female,15-24 years,709100,2630216481,5579.234772,4.940000057,20.99108482,74.279,,,462000000,,5.08258,22.5553,17
Greece,1982,female,25-34 years,662200,2630216481,5579.234772,4.940000057,20.99108482,74.279,,,462000000,,5.08258,22.5553,16
Greece,1982,female,35-54 years,1337100,2630216481,5579.234772,4.940000057,20.99108482,74.279,,,462000000,,5.08258,22.5553,27
Greece,1982,female,5-14 years,699300,2630216481,5579.234772,4.940000057,20.99108482,74.279,,,462000000,,5.08258,22.5553,1
Greece,1982,female,55-74 years,934000,2630216481,5579.234772,4.940000057,20.99108482,74.279,,,462000000,,5.08258,22.5553,32
Greece,1982,female,75+ years,292100,2630216481,5579.234772,4.940000057,20.99108482,74.279,,,462000000,,5.08258,22.5553,12
Greece,1982,male,15-24 years,751200,2630216481,5579.234772,4.940000057,20.99108482,74.279,,,462000000,,5.08258,22.5553,22
Greece,1982,male,25-34 years,663900,2630216481,5579.234772,4.940000057,20.99108482,74.279,,,462000000,,5.08258,22.5553,31
Greece,1982,male,35-54 years,1251000,2630216481,5579.234772,4.940000057,20.99108482,74.279,,,462000000,,5.08258,22.5553,71
Greece,1982,male,5-14 years,746800,2630216481,5579.234772,4.940000057,20.99108482,74.279,,,462000000,,5.08258,22.5553,2
Greece,1982,male,55-74 years,819400,2630216481,5579.234772,4.940000057,20.99108482,74.279,,,462000000,,5.08258,22.5553,88
Greece,1982,male,75+ years,213300,2630216481,5579.234772,4.940000057,20.99108482,74.279,,,462000000,,5.08258,22.5553,28
Greece,1983,female,15-24 years,715800,2380722492,5019.878653,7.809800148,20.17948325,74.56585366,,,404000000,,4.51342,23.1257,15
Greece,1983,female,25-34 years,667400,2380722492,5019.878653,7.809800148,20.17948325,74.56585366,,,404000000,,4.51342,23.1257,9
Greece,1983,female,35-54 years,1336500,2380722492,5019.878653,7.809800148,20.17948325,74.56585366,,,404000000,,4.51342,23.1257,31
Greece,1983,female,5-14 years,691300,2380722492,5019.878653,7.809800148,20.17948325,74.56585366,,,404000000,,4.51342,23.1257,1
Greece,1983,female,55-74 years,954000,2380722492,5019.878653,7.809800148,20.17948325,74.56585366,,,404000000,,4.51342,23.1257,30
Greece,1983,female,75+ years,301100,2380722492,5019.878653,7.809800148,20.17948325,74.56585366,,,404000000,,4.51342,23.1257,16
Greece,1983,male,15-24 years,770200,2380722492,5019.878653,7.809800148,20.17948325,74.56585366,,,404000000,,4.51342,23.1257,40
Greece,1983,male,25-34 years,659300,2380722492,5019.878653,7.809800148,20.17948325,74.56585366,,,404000000,,4.51342,23.1257,48
Greece,1983,male,35-54 years,1253800,2380722492,5019.878653,7.809800148,20.17948325,74.56585366,,,404000000,,4.51342,23.1257,65
Greece,1983,male,5-14 years,738300,2380722492,5019.878653,7.809800148,20.17948325,74.56585366,,,404000000,,4.51342,23.1257,7
Greece,1983,male,55-74 years,837100,2380722492,5019.878653,7.809800148,20.17948325,74.56585366,,,404000000,,4.51342,23.1257,75
Greece,1983,male,75+ years,220000,2380722492,5019.878653,7.809800148,20.17948325,74.56585366,,,404000000,,4.51342,23.1257,31
Greece,1984,female,15-24 years,718400,2220066694,4852.565728,8.099900246,18.45685214,74.82912195,,,364000000,,5.83912,22.2941,15
Greece,1984,female,25-34 years,672600,2220066694,4852.565728,8.099900246,18.45685214,74.82912195,,,364000000,,5.83912,22.2941,21
Greece,1984,female,35-54 years,1332500,2220066694,4852.565728,8.099900246,18.45685214,74.82912195,,,364000000,,5.83912,22.2941,33
Greece,1984,female,5-14 years,687600,2220066694,4852.565728,8.099900246,18.45685214,74.82912195,,,364000000,,5.83912,22.2941,1
Greece,1984,female,55-74 years,977900,2220066694,4852.565728,8.099900246,18.45685214,74.82912195,,,364000000,,5.83912,22.2941,33
Greece,1984,female,75+ years,308900,2220066694,4852.565728,8.099900246,18.45685214,74.82912195,,,364000000,,5.83912,22.2941,6
Greece,1984,male,15-24 years,777000,2220066694,4852.565728,8.099900246,18.45685214,74.82912195,,,364000000,,5.83912,22.2941,35
Greece,1984,male,25-34 years,665900,2220066694,4852.565728,8.099900246,18.45685214,74.82912195,,,364000000,,5.83912,22.2941,44
Greece,1984,male,35-54 years,1252500,2220066694,4852.565728,8.099900246,18.45685214,74.82912195,,,364000000,,5.83912,22.2941,77
Greece,1984,male,5-14 years,734200,2220066694,4852.565728,8.099900246,18.45685214,74.82912195,,,364000000,,5.83912,22.2941,2
Greece,1984,male,55-74 years,856800,2220066694,4852.565728,8.099900246,18.45685214,74.82912195,,,364000000,,5.83912,22.2941,87
Greece,1984,male,75+ years,226300,2220066694,4852.565728,8.099900246,18.45685214,74.82912195,,,364000000,,5.83912,22.2941,35
Greece,1985,female,15-24 years,720500,2216191387,4813.71118,7.801300049,19.31465181,75.0785122,,,189000000,,4.66332,23.0436,13
Greece,1985,female,25-34 years,679100,2216191387,4813.71118,7.801300049,19.31465181,75.0785122,,,189000000,,4.66332,23.0436,18
Greece,1985,female,35-54 years,1326900,2216191387,4813.71118,7.801300049,19.31465181,75.0785122,,,189000000,,4.66332,23.0436,35
Greece,1985,female,5-14 years,684600,2216191387,4813.71118,7.801300049,19.31465181,75.0785122,,,189000000,,4.66332,23.0436,0
Greece,1985,female,55-74 years,1000100,2216191387,4813.71118,7.801300049,19.31465181,75.0785122,,,189000000,,4.66332,23.0436,47
Greece,1985,female,75+ years,317900,2216191387,4813.71118,7.801300049,19.31465181,75.0785122,,,189000000,,4.66332,23.0436,15
Greece,1985,male,15-24 years,775900,2216191387,4813.71118,7.801300049,19.31465181,75.0785122,,,189000000,,4.66332,23.0436,35
Greece,1985,male,25-34 years,682900,2216191387,4813.71118,7.801300049,19.31465181,75.0785122,,,189000000,,4.66332,23.0436,40
Greece,1985,male,35-54 years,1248900,2216191387,4813.71118,7.801300049,19.31465181,75.0785122,,,189000000,,4.66332,23.0436,82
Greece,1985,male,5-14 years,731000,2216191387,4813.71118,7.801300049,19.31465181,75.0785122,,,189000000,,4.66332,23.0436,0
Greece,1985,male,55-74 years,874300,2216191387,4813.71118,7.801300049,19.31465181,75.0785122,,,189000000,,4.66332,23.0436,85
Greece,1985,male,75+ years,233300,2216191387,4813.71118,7.801300049,19.31465181,75.0785122,,,189000000,,4.66332,23.0436,35
Greece,1986,female,15-24 years,723300,2811792217,5656.505356,7.359000206,23.01544655,75.32970732,,,202000000,,5.93092,22.7195,13
Greece,1986,female,25-34 years,683900,2811792217,5656.505356,7.359000206,23.01544655,75.32970732,,,202000000,,5.93092,22.7195,10
Greece,1986,female,35-54 years,1321900,2811792217,5656.505356,7.359000206,23.01544655,75.32970732,,,202000000,,5.93092,22.7195,28
Greece,1986,female,5-14 years,681800,2811792217,5656.505356,7.359000206,23.01544655,75.32970732,,,202000000,,5.93092,22.7195,0
Greece,1986,female,55-74 years,1018800,2811792217,5656.505356,7.359000206,23.01544655,75.32970732,,,202000000,,5.93092,22.7195,33
Greece,1986,female,75+ years,328000,2811792217,5656.505356,7.359000206,23.01544655,75.32970732,,,202000000,,5.93092,22.7195,17
Greece,1986,male,15-24 years,773400,2811792217,5656.505356,7.359000206,23.01544655,75.32970732,,,202000000,,5.93092,22.7195,43
Greece,1986,male,25-34 years,695900,2811792217,5656.505356,7.359000206,23.01544655,75.32970732,,,202000000,,5.93092,22.7195,53
Greece,1986,male,35-54 years,1246900,2811792217,5656.505356,7.359000206,23.01544655,75.32970732,,,202000000,,5.93092,22.7195,63
Greece,1986,male,5-14 years,729600,2811792217,5656.505356,7.359000206,23.01544655,75.32970732,,,202000000,,5.93092,22.7195,0
Greece,1986,male,55-74 years,889600,2811792217,5656.505356,7.359000206,23.01544655,75.32970732,,,202000000,,5.93092,22.7195,86
Greece,1986,male,75+ years,240900,2811792217,5656.505356,7.359000206,23.01544655,75.32970732,,,202000000,,5.93092,22.7195,47
Greece,1987,female,15-24 years,738200,4299295461,6564.884503,7.355800152,16.3968916,75.59814634,,,36000000,,5.13293,24.5628,12
Greece,1987,female,25-34 years,692400,4299295461,6564.884503,7.355800152,16.3968916,75.59814634,,,36000000,,5.13293,24.5628,9
Greece,1987,female,35-54 years,1282300,4299295461,6564.884503,7.355800152,16.3968916,75.59814634,,,36000000,,5.13293,24.5628,35
Greece,1987,female,5-14 years,714000,4299295461,6564.884503,7.355800152,16.3968916,75.59814634,,,36000000,,5.13293,24.5628,1
Greece,1987,female,55-74 years,1027900,4299295461,6564.884503,7.355800152,16.3968916,75.59814634,,,36000000,,5.13293,24.5628,43
Greece,1987,female,75+ years,326300,4299295461,6564.884503,7.355800152,16.3968916,75.59814634,,,36000000,,5.13293,24.5628,14
Greece,1987,male,15-24 years,754200,4299295461,6564.884503,7.355800152,16.3968916,75.59814634,,,36000000,,5.13293,24.5628,34
Greece,1987,male,25-34 years,684500,4299295461,6564.884503,7.355800152,16.3968916,75.59814634,,,36000000,,5.13293,24.5628,46
Greece,1987,male,35-54 years,1253400,4299295461,6564.884503,7.355800152,16.3968916,75.59814634,,,36000000,,5.13293,24.5628,81
Greece,1987,male,5-14 years,753600,4299295461,6564.884503,7.355800152,16.3968916,75.59814634,,,36000000,,5.13293,24.5628,3
Greece,1987,male,55-74 years,917400,4299295461,6564.884503,7.355800152,16.3968916,75.59814634,,,36000000,,5.13293,24.5628,78
Greece,1987,male,75+ years,243200,4299295461,6564.884503,7.355800152,16.3968916,75.59814634,,,36000000,,5.13293,24.5628,54
Greece,1988,female,15-24 years,742800,5012214145,7598.028053,7.651299953,13.52883553,75.8912439,,,528000000,,6.52534,25.4916,4
Greece,1988,female,25-34 years,699600,5012214145,7598.028053,7.651299953,13.52883553,75.8912439,,,528000000,,6.52534,25.4916,11
Greece,1988,female,35-54 years,1281800,5012214145,7598.028053,7.651299953,13.52883553,75.8912439,,,528000000,,6.52534,25.4916,29
Greece,1988,female,5-14 years,707100,5012214145,7598.028053,7.651299953,13.52883553,75.8912439,,,528000000,,6.52534,25.4916,0
Greece,1988,female,55-74 years,1047200,5012214145,7598.028053,7.651299953,13.52883553,75.8912439,,,528000000,,6.52534,25.4916,50
Greece,1988,female,75+ years,334500,5012214145,7598.028053,7.651299953,13.52883553,75.8912439,,,528000000,,6.52534,25.4916,21
Greece,1988,male,15-24 years,762700,5012214145,7598.028053,7.651299953,13.52883553,75.8912439,,,528000000,,6.52534,25.4916,37
Greece,1988,male,25-34 years,689400,5012214145,7598.028053,7.651299953,13.52883553,75.8912439,,,528000000,,6.52534,25.4916,52
Greece,1988,male,35-54 years,1253500,5012214145,7598.028053,7.651299953,13.52883553,75.8912439,,,528000000,,6.52534,25.4916,72
Greece,1988,male,5-14 years,746700,5012214145,7598.028053,7.651299953,13.52883553,75.8912439,,,528000000,,6.52534,25.4916,0
Greece,1988,male,55-74 years,936100,5012214145,7598.028053,7.651299953,13.52883553,75.8912439,,,528000000,,6.52534,25.4916,83
Greece,1988,male,75+ years,248600,5012214145,7598.028053,7.651299953,13.52883553,75.8912439,,,528000000,,6.52534,25.4916,44
Greece,1989,female,15-24 years,748500,4584865250,7846.678164,7.458499908,13.65556787,76.68780488,,,1216000000,,3.42601,23.0303,7
Greece,1989,female,25-34 years,709100,4584865250,7846.678164,7.458499908,13.65556787,76.68780488,,,1216000000,,3.42601,23.0303,16
Greece,1989,female,35-54 years,1284000,4584865250,7846.678164,7.458499908,13.65556787,76.68780488,,,1216000000,,3.42601,23.0303,28
Greece,1989,female,5-14 years,698700,4584865250,7846.678164,7.458499908,13.65556787,76.68780488,,,1216000000,,3.42601,23.0303,0
Greece,1989,female,55-74 years,1068200,4584865250,7846.678164,7.458499908,13.65556787,76.68780488,,,1216000000,,3.42601,23.0303,40
Greece,1989,female,75+ years,342500,4584865250,7846.678164,7.458499908,13.65556787,76.68780488,,,1216000000,,3.42601,23.0303,14
Greece,1989,male,15-24 years,772200,4584865250,7846.678164,7.458499908,13.65556787,76.68780488,,,1216000000,,3.42601,23.0303,32
Greece,1989,male,25-34 years,697700,4584865250,7846.678164,7.458499908,13.65556787,76.68780488,,,1216000000,,3.42601,23.0303,53
Greece,1989,male,35-54 years,1257600,4584865250,7846.678164,7.458499908,13.65556787,76.68780488,,,1216000000,,3.42601,23.0303,80
Greece,1989,male,5-14 years,738300,4584865250,7846.678164,7.458499908,13.65556787,76.68780488,,,1216000000,,3.42601,23.0303,4
Greece,1989,male,55-74 years,956800,4584865250,7846.678164,7.458499908,13.65556787,76.68780488,,,1216000000,,3.42601,23.0303,70
Greece,1989,male,75+ years,253900,4584865250,7846.678164,7.458499908,13.65556787,76.68780488,,,1216000000,,3.42601,23.0303,39
Greece,1990,female,15-24 years,754700,4721071254,9600.18513,7.024099827,20.43349964,76.93902439,,,903000000,,3.24051,24.2294,8
Greece,1990,female,25-34 years,720200,4721071254,9600.18513,7.024099827,20.43349964,76.93902439,,,903000000,,3.24051,24.2294,11
Greece,1990,female,35-54 years,1288000,4721071254,9600.18513,7.024099827,20.43349964,76.93902439,,,903000000,,3.24051,24.2294,25
Greece,1990,female,5-14 years,689000,4721071254,9600.18513,7.024099827,20.43349964,76.93902439,,,903000000,,3.24051,24.2294,0
Greece,1990,female,55-74 years,1091300,4721071254,9600.18513,7.024099827,20.43349964,76.93902439,,,903000000,,3.24051,24.2294,25
Greece,1990,female,75+ years,349600,4721071254,9600.18513,7.024099827,20.43349964,76.93902439,,,903000000,,3.24051,24.2294,9
Greece,1990,male,15-24 years,782500,4721071254,9600.18513,7.024099827,20.43349964,76.93902439,,,903000000,,3.24051,24.2294,40
Greece,1990,male,25-34 years,709800,4721071254,9600.18513,7.024099827,20.43349964,76.93902439,,,903000000,,3.24051,24.2294,46
Greece,1990,male,35-54 years,1265600,4721071254,9600.18513,7.024099827,20.43349964,76.93902439,,,903000000,,3.24051,24.2294,68
Greece,1990,male,5-14 years,728500,4721071254,9600.18513,7.024099827,20.43349964,76.93902439,,,903000000,,3.24051,24.2294,3
Greece,1990,male,55-74 years,979100,4721071254,9600.18513,7.024099827,20.43349964,76.93902439,,,903000000,,3.24051,24.2294,68
Greece,1990,male,75+ years,258700,4721071254,9600.18513,7.024099827,20.43349964,76.93902439,,,903000000,,3.24051,24.2294,46
Greece,1991,female,15-24 years,760527,6400005237,10188.36978,7.656000137,19.45584256,77.13658537,,,484000000,,3.91861,22.7022,5
Greece,1991,female,25-34 years,730253,6400005237,10188.36978,7.656000137,19.45584256,77.13658537,,,484000000,,3.91861,22.7022,10
Greece,1991,female,35-54 years,1298187,6400005237,10188.36978,7.656000137,19.45584256,77.13658537,,,484000000,,3.91861,22.7022,28
Greece,1991,female,5-14 years,684826,6400005237,10188.36978,7.656000137,19.45584256,77.13658537,,,484000000,,3.91861,22.7022,0
Greece,1991,female,55-74 years,1112085,6400005237,10188.36978,7.656000137,19.45584256,77.13658537,,,484000000,,3.91861,22.7022,26
Greece,1991,female,75+ years,357053,6400005237,10188.36978,7.656000137,19.45584256,77.13658537,,,484000000,,3.91861,22.7022,15
Greece,1991,male,15-24 years,793787,6400005237,10188.36978,7.656000137,19.45584256,77.13658537,,,484000000,,3.91861,22.7022,31
Greece,1991,male,25-34 years,720355,6400005237,10188.36978,7.656000137,19.45584256,77.13658537,,,484000000,,3.91861,22.7022,38
Greece,1991,male,35-54 years,1278307,6400005237,10188.36978,7.656000137,19.45584256,77.13658537,,,484000000,,3.91861,22.7022,81
Greece,1991,male,5-14 years,725045,6400005237,10188.36978,7.656000137,19.45584256,77.13658537,,,484000000,,3.91861,22.7022,4
Greece,1991,male,55-74 years,997515,6400005237,10188.36978,7.656000137,19.45584256,77.13658537,,,484000000,,3.91861,22.7022,95
Greece,1991,male,75+ years,263204,6400005237,10188.36978,7.656000137,19.45584256,77.13658537,,,484000000,,3.91861,22.7022,48
Greece,1992,female,15-24 years,762442,5937644103,11176.45844,7.842899799,15.87706538,77.38292683,,15000000,2130000000,,3.7905,22.2584,4
Greece,1992,female,25-34 years,743433,5937644103,11176.45844,7.842899799,15.87706538,77.38292683,,15000000,2130000000,,3.7905,22.2584,10
Greece,1992,female,35-54 years,1320640,5937644103,11176.45844,7.842899799,15.87706538,77.38292683,,15000000,2130000000,,3.7905,22.2584,18
Greece,1992,female,5-14 years,673524,5937644103,11176.45844,7.842899799,15.87706538,77.38292683,,15000000,2130000000,,3.7905,22.2584,0
Greece,1992,female,55-74 years,1130657,5937644103,11176.45844,7.842899799,15.87706538,77.38292683,,15000000,2130000000,,3.7905,22.2584,28
Greece,1992,female,75+ years,360940,5937644103,11176.45844,7.842899799,15.87706538,77.38292683,,15000000,2130000000,,3.7905,22.2584,12
Greece,1992,male,15-24 years,805482,5937644103,11176.45844,7.842899799,15.87706538,77.38292683,,15000000,2130000000,,3.7905,22.2584,21
Greece,1992,male,25-34 years,740417,5937644103,11176.45844,7.842899799,15.87706538,77.38292683,,15000000,2130000000,,3.7905,22.2584,39
Greece,1992,male,35-54 years,1302187,5937644103,11176.45844,7.842899799,15.87706538,77.38292683,,15000000,2130000000,,3.7905,22.2584,83
Greece,1992,male,5-14 years,715506,5937644103,11176.45844,7.842899799,15.87706538,77.38292683,,15000000,2130000000,,3.7905,22.2584,2
Greece,1992,male,55-74 years,1011947,5937644103,11176.45844,7.842899799,15.87706538,77.38292683,,15000000,2130000000,,3.7905,22.2584,90
Greece,1992,male,75+ years,266980,5937644103,11176.45844,7.842899799,15.87706538,77.38292683,,15000000,2130000000,,3.7905,22.2584,44
Greece,1993,female,15-24 years,763342,9135322990,10401.98299,8.612999916,14.41127089,77.3902439,,10000000,864000000,,3.79214,23.0411,6
Greece,1993,female,25-34 years,756053,9135322990,10401.98299,8.612999916,14.41127089,77.3902439,,10000000,864000000,,3.79214,23.0411,14
Greece,1993,female,35-54 years,1341283,9135322990,10401.98299,8.612999916,14.41127089,77.3902439,,10000000,864000000,,3.79214,23.0411,29
Greece,1993,female,5-14 years,661017,9135322990,10401.98299,8.612999916,14.41127089,77.3902439,,10000000,864000000,,3.79214,23.0411,1
Greece,1993,female,55-74 years,1147442,9135322990,10401.98299,8.612999916,14.41127089,77.3902439,,10000000,864000000,,3.79214,23.0411,37
Greece,1993,female,75+ years,364407,9135322990,10401.98299,8.612999916,14.41127089,77.3902439,,10000000,864000000,,3.79214,23.0411,17
Greece,1993,male,15-24 years,815259,9135322990,10401.98299,8.612999916,14.41127089,77.3902439,,10000000,864000000,,3.79214,23.0411,29
Greece,1993,male,25-34 years,759078,9135322990,10401.98299,8.612999916,14.41127089,77.3902439,,10000000,864000000,,3.79214,23.0411,49
Greece,1993,male,35-54 years,1323751,9135322990,10401.98299,8.612999916,14.41127089,77.3902439,,10000000,864000000,,3.79214,23.0411,97
Greece,1993,male,5-14 years,704342,9135322990,10401.98299,8.612999916,14.41127089,77.3902439,,10000000,864000000,,3.79214,23.0411,2
Greece,1993,male,55-74 years,1025017,9135322990,10401.98299,8.612999916,14.41127089,77.3902439,,10000000,864000000,,3.79214,23.0411,95
Greece,1993,male,75+ years,269414,9135322990,10401.98299,8.612999916,14.41127089,77.3902439,,10000000,864000000,,3.79214,23.0411,36
Greece,1994,female,15-24 years,763995,15809339689,11091.28386,8.862799644,10.87407898,77.63902439,,18000000,1182000000,,6.43991,24.1082,3
Greece,1994,female,25-34 years,768618,15809339689,11091.28386,8.862799644,10.87407898,77.63902439,,18000000,1182000000,,6.43991,24.1082,9
Greece,1994,female,35-54 years,1361342,15809339689,11091.28386,8.862799644,10.87407898,77.63902439,,18000000,1182000000,,6.43991,24.1082,18
Greece,1994,female,5-14 years,648169,15809339689,11091.28386,8.862799644,10.87407898,77.63902439,,18000000,1182000000,,6.43991,24.1082,0
Greece,1994,female,55-74 years,1163420,15809339689,11091.28386,8.862799644,10.87407898,77.63902439,,18000000,1182000000,,6.43991,24.1082,33
Greece,1994,female,75+ years,367608,15809339689,11091.28386,8.862799644,10.87407898,77.63902439,,18000000,1182000000,,6.43991,24.1082,11
Greece,1994,male,15-24 years,823908,15809339689,11091.28386,8.862799644,10.87407898,77.63902439,,18000000,1182000000,,6.43991,24.1082,33
Greece,1994,male,25-34 years,776895,15809339689,11091.28386,8.862799644,10.87407898,77.63902439,,18000000,1182000000,,6.43991,24.1082,44
Greece,1994,male,35-54 years,1344213,15809339689,11091.28386,8.862799644,10.87407898,77.63902439,,18000000,1182000000,,6.43991,24.1082,76
Greece,1994,male,5-14 years,692321,15809339689,11091.28386,8.862799644,10.87407898,77.63902439,,18000000,1182000000,,6.43991,24.1082,2
Greece,1994,male,55-74 years,1037789,15809339689,11091.28386,8.862799644,10.87407898,77.63902439,,18000000,1182000000,,6.43991,24.1082,88
Greece,1994,male,75+ years,270654,15809339689,11091.28386,8.862799644,10.87407898,77.63902439,,18000000,1182000000,,6.43991,24.1082,38
Greece,1995,female,15-24 years,764471,16118557930,12959.32432,9.062000275,8.934511217,77.58536585,37,,874000000,,4.99704,24.0823,6
Greece,1995,female,25-34 years,781099,16118557930,12959.32432,9.062000275,8.934511217,77.58536585,37,,874000000,,4.99704,24.0823,11
Greece,1995,female,35-54 years,1381050,16118557930,12959.32432,9.062000275,8.934511217,77.58536585,37,,874000000,,4.99704,24.0823,15
Greece,1995,female,5-14 years,635118,16118557930,12959.32432,9.062000275,8.934511217,77.58536585,37,,874000000,,4.99704,24.0823,0
Greece,1995,female,55-74 years,1178828,16118557930,12959.32432,9.062000275,8.934511217,77.58536585,37,,874000000,,4.99704,24.0823,26
Greece,1995,female,75+ years,370628,16118557930,12959.32432,9.062000275,8.934511217,77.58536585,37,,874000000,,4.99704,24.0823,6
Greece,1995,male,15-24 years,831423,16118557930,12959.32432,9.062000275,8.934511217,77.58536585,37,,874000000,,4.99704,24.0823,35
Greece,1995,male,25-34 years,793826,16118557930,12959.32432,9.062000275,8.934511217,77.58536585,37,,874000000,,4.99704,24.0823,58
Greece,1995,male,35-54 years,1363426,16118557930,12959.32432,9.062000275,8.934511217,77.58536585,37,,874000000,,4.99704,24.0823,91
Greece,1995,male,5-14 years,679656,16118557930,12959.32432,9.062000275,8.934511217,77.58536585,37,,874000000,,4.99704,24.0823,0
